municipio,anio,seccion,partido,votos,porcentaje,votos_positivos,participacion_pct,intendente_electo,total_electores
MAR CHIQUITA,2021,5,"FRENTE DE TODOS",8919,47.48,18783,64.54,"",29105
MAR CHIQUITA,2021,5,"ALIANZA JUNTOS",7212,38.4,18783,64.54,"",29105
MAR CHIQUITA,2021,5,"ALIANZA AVANZA LIBERTAD",973,5.18,18783,64.54,"",29105
MAR CHIQUITA,2021,5,"UNIDAD Y ACCION POR MAR CHIQUITA",815,4.34,18783,64.54,"",29105
MAR CHIQUITA,2021,5,"FRENTE VAMOS CON VOS",536,2.85,18783,64.54,"",29105
MAR CHIQUITA,2021,5,"PARTIDO FEDERAL",328,1.75,18783,64.54,"",29105
MAR CHIQUITA,2023,5,"UNION POR LA PATRIA",10775,50.31,21416,65.91,"Walter Mariano WISCHNIVETZKY",32491
MAR CHIQUITA,2023,5,"JUNTOS POR EL CAMBIO",5778,26.98,21416,65.91,"Walter Mariano WISCHNIVETZKY",32491
MAR CHIQUITA,2023,5,"LA LIBERTAD AVANZA",4863,22.71,21416,65.91,"Walter Mariano WISCHNIVETZKY",32491
MAR CHIQUITA,2025,5,"ALIANZA FUERZA PATRIA",9483,49.88,19013,55.97,"",33970
MAR CHIQUITA,2025,5,"ALIANZA LA LIBERTAD AVANZA",6046,31.8,19013,55.97,"",33970
MAR CHIQUITA,2025,5,"ALIANZA SOMOS BUENOS AIRES",1846,9.71,19013,55.97,"",33970
MAR CHIQUITA,2025,5,"UNIDAD Y ACCION POR MAR CHIQUITA",868,4.57,19013,55.97,"",33970
MAR CHIQUITA,2025,5,"ALIANZA UNION LIBERAL",511,2.69,19013,55.97,"",33970
MAR CHIQUITA,2025,5,"MOVIMIENTO AVANZADA SOCIALISTA",259,1.36,19013,55.97,"",33970
MARCOS PAZ,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",10816,36.86,29340,77.53,"",37844
MARCOS PAZ,2013,1,"FRENTE RENOVADOR",10582,36.07,29340,77.53,"",37844
MARCOS PAZ,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",2381,8.12,29340,77.53,"",37844
MARCOS PAZ,2013,1,"FRENTE SOCIAL DE LA PROVINCIA DE BUENOS",2189,7.46,29340,77.53,"",37844
MARCOS PAZ,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",2041,6.96,29340,77.53,"",37844
MARCOS PAZ,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",1331,4.54,29340,77.53,"",37844
MARCOS PAZ,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",13195,43.45,30371,73.07,"Ricardo Pedro CURUTCHET",41566
MARCOS PAZ,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",10976,36.14,30371,73.07,"Ricardo Pedro CURUTCHET",41566
MARCOS PAZ,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",4872,16.04,30371,73.07,"Ricardo Pedro CURUTCHET",41566
MARCOS PAZ,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",1328,4.37,30371,73.07,"Ricardo Pedro CURUTCHET",41566
MARCOS PAZ,2017,1,"ALIANZA UNIDAD CIUDADANA",12824,39.67,32326,73.15,"",44194
MARCOS PAZ,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",9942,30.76,32326,73.15,"",44194
MARCOS PAZ,2017,1,"ALIANZA 1 PAIS",4185,12.95,32326,73.15,"",44194
MARCOS PAZ,2017,1,"ALIANZA FRENTE JUSTICIALISTA",3761,11.63,32326,73.15,"",44194
MARCOS PAZ,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",1614,4.99,32326,73.15,"",44194
MARCOS PAZ,2019,1,"FRENTE DE TODOS",19262,58.29,33045,72.64,"Ricardo Pedro CURUTCHET",45489
MARCOS PAZ,2019,1,"JUNTOS POR EL CAMBIO",10378,31.41,33045,72.64,"Ricardo Pedro CURUTCHET",45489
MARCOS PAZ,2019,1,"CONSENSO FEDERAL",1887,5.71,33045,72.64,"Ricardo Pedro CURUTCHET",45489
MARCOS PAZ,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",1518,4.59,33045,72.64,"Ricardo Pedro CURUTCHET",45489
MARCOS PAZ,2021,1,"FRENTE DE TODOS",12911,40.7,31720,65.7,"",48280
MARCOS PAZ,2021,1,"ALIANZA JUNTOS",8932,28.16,31720,65.7,"",48280
MARCOS PAZ,2021,1,"PARTIDO VOCACION SOCIAL",1963,6.19,31720,65.7,"",48280
MARCOS PAZ,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",1871,5.9,31720,65.7,"",48280
MARCOS PAZ,2021,1,"ALIANZA AVANZA LIBERTAD",1793,5.65,31720,65.7,"",48280
MARCOS PAZ,2021,1,"FRENTE VAMOS CON VOS",1614,5.09,31720,65.7,"",48280
MARCOS PAZ,2021,1,"PARTIDO FRENTE PATRIOTA",1239,3.91,31720,65.7,"",48280
MARCOS PAZ,2021,1,"PARTIDO UNION CELESTE Y BLANCO",798,2.52,31720,65.7,"",48280
MARCOS PAZ,2021,1,"UNION POR TODOS",599,1.89,31720,65.7,"",48280
MARCOS PAZ,2023,1,"UNION POR LA PATRIA",15811,43,36770,71.16,"Ricardo Pedro CURUTCHET",51674
MARCOS PAZ,2023,1,"MARCOS PAZ TIENE FUTURO",8601,23.39,36770,71.16,"Ricardo Pedro CURUTCHET",51674
MARCOS PAZ,2023,1,"LA LIBERTAD AVANZA",6628,18.03,36770,71.16,"Ricardo Pedro CURUTCHET",51674
MARCOS PAZ,2023,1,"JUNTOS POR EL CAMBIO",4929,13.4,36770,71.16,"Ricardo Pedro CURUTCHET",51674
MARCOS PAZ,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",801,2.18,36770,71.16,"Ricardo Pedro CURUTCHET",51674
MARCOS PAZ,2025,1,"ALIANZA FUERZA PATRIA",15458,49.82,31027,57.63,"",53841
MARCOS PAZ,2025,1,"ALIANZA LA LIBERTAD AVANZA",8506,27.41,31027,57.63,"",53841
MARCOS PAZ,2025,1,"VALORES REPUBLICANOS",3156,10.17,31027,57.63,"",53841
MARCOS PAZ,2025,1,"ALIANZA UNION Y LIBERTAD",1183,3.81,31027,57.63,"",53841
MARCOS PAZ,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",970,3.13,31027,57.63,"",53841
MARCOS PAZ,2025,1,"ALIANZA NUEVOS AIRES",666,2.15,31027,57.63,"",53841
MARCOS PAZ,2025,1,"ALIANZA SOMOS BUENOS AIRES",575,1.85,31027,57.63,"",53841
MARCOS PAZ,2025,1,"ALIANZA UNION LIBERAL",340,1.1,31027,57.63,"",53841
MARCOS PAZ,2025,1,"PARTIDO FRENTE PATRIOTA FEDERAL",171,0.55,31027,57.63,"",53841
MARCOS PAZ,2025,1,"PARTIDO LIBERTARIO",2,0.01,31027,57.63,"",53841
MERCEDES,2013,1,"FRENTE RENOVADOR",15632,39.09,39991,78.92,"",50673
MERCEDES,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",11953,29.89,39991,78.92,"",50673
MERCEDES,2013,1,"MERCEDES INDEPENDIENTE COMUNAL",5506,13.77,39991,78.92,"",50673
MERCEDES,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",3262,8.16,39991,78.92,"",50673
MERCEDES,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",1923,4.81,39991,78.92,"",50673
MERCEDES,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",1202,3.01,39991,78.92,"",50673
MERCEDES,2013,1,"FRENTE POPULAR DEMOCRATICO Y SOCIAL",513,1.28,39991,78.92,"",50673
MERCEDES,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",18147,43.32,41887,79.1,"Juan Ignacio USTARROZ",52953
MERCEDES,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",17772,42.43,41887,79.1,"Juan Ignacio USTARROZ",52953
MERCEDES,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",4884,11.66,41887,79.1,"Juan Ignacio USTARROZ",52953
MERCEDES,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",1084,2.59,41887,79.1,"Juan Ignacio USTARROZ",52953
MERCEDES,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",21556,51.59,41786,77.56,"",53876
MERCEDES,2017,1,"ALIANZA UNIDAD CIUDADANA",12319,29.48,41786,77.56,"",53876
MERCEDES,2017,1,"ALIANZA 1 PAIS",3587,8.58,41786,77.56,"",53876
MERCEDES,2017,1,"ALIANZA FRENTE JUSTICIALISTA",2132,5.1,41786,77.56,"",53876
MERCEDES,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",1586,3.8,41786,77.56,"",53876
MERCEDES,2017,1,"MERCEDES INDEPENDIENTE COMUNAL",606,1.45,41786,77.56,"",53876
MERCEDES,2019,1,"FRENTE DE TODOS",24749,57.23,43248,77.89,"Juan Ignacio "juani" USTARROZ",55521
MERCEDES,2019,1,"JUNTOS POR EL CAMBIO",15900,36.76,43248,77.89,"Juan Ignacio "juani" USTARROZ",55521
MERCEDES,2019,1,"CONSENSO FEDERAL",1836,4.25,43248,77.89,"Juan Ignacio "juani" USTARROZ",55521
MERCEDES,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",763,1.76,43248,77.89,"Juan Ignacio "juani" USTARROZ",55521
MERCEDES,2021,1,"ALIANZA JUNTOS",18162,44.09,41196,71.98,"",57235
MERCEDES,2021,1,"FRENTE DE TODOS",17145,41.62,41196,71.98,"",57235
MERCEDES,2021,1,"ALIANZA AVANZA LIBERTAD",2951,7.16,41196,71.98,"",57235
MERCEDES,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",1702,4.13,41196,71.98,"",57235
MERCEDES,2021,1,"FRENTE VAMOS CON VOS",1236,3,41196,71.98,"",57235
MERCEDES,2023,1,"UNION POR LA PATRIA",22616,52.8,42835,72.41,"Ustarroz JUAN IGNACIO",59154
MERCEDES,2023,1,"JUNTOS POR EL CAMBIO",11089,25.89,42835,72.41,"Ustarroz JUAN IGNACIO",59154
MERCEDES,2023,1,"LA LIBERTAD AVANZA",9130,21.31,42835,72.41,"Ustarroz JUAN IGNACIO",59154
MERCEDES,2025,1,"ALIANZA FUERZA PATRIA",14784,39.8,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA LA LIBERTAD AVANZA",12866,34.63,37149,62.03,"",59885
MERCEDES,2025,1,"VECINOS POR MERCEDES",4662,12.55,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA SOMOS BUENOS AIRES",1151,3.1,37149,62.03,"",59885
MERCEDES,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",976,2.63,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA POTENCIA",902,2.43,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA UNION Y LIBERTAD",716,1.93,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA UNION LIBERAL",517,1.39,37149,62.03,"",59885
MERCEDES,2025,1,"PARTIDO POLITICA OBRERA",315,0.85,37149,62.03,"",59885
MERCEDES,2025,1,"ALIANZA ES CON VOS ES CON NOSOTROS",260,0.7,37149,62.03,"",59885
MERLO,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",103421,36.39,284240,77.58,"",366391
MERLO,2013,1,"FRENTE RENOVADOR",99221,34.91,284240,77.58,"",366391
MERLO,2013,1,"UNION POPULAR",39862,14.02,284240,77.58,"",366391
MERLO,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",16660,5.86,284240,77.58,"",366391
MERLO,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",14431,5.08,284240,77.58,"",366391
MERLO,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",10645,3.75,284240,77.58,"",366391
MERLO,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",148814,52.56,283143,71.45,"Gustavo MENENDEZ",396282
MERLO,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",60694,21.44,283143,71.45,"Gustavo MENENDEZ",396282
MERLO,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",54602,19.28,283143,71.45,"Gustavo MENENDEZ",396282
MERLO,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",11345,4.01,283143,71.45,"Gustavo MENENDEZ",396282
MERLO,2015,1,"ALIANZA PROGRESISTAS",7688,2.72,283143,71.45,"Gustavo MENENDEZ",396282
MERLO,2017,1,"ALIANZA UNIDAD CIUDADANA",150961,49.67,303918,72.65,"",418326
MERLO,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",85382,28.09,303918,72.65,"",418326
MERLO,2017,1,"ALIANZA 1 PAIS",33227,10.93,303918,72.65,"",418326
MERLO,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",18516,6.09,303918,72.65,"",418326
MERLO,2017,1,"ALIANZA FRENTE JUSTICIALISTA",15832,5.21,303918,72.65,"",418326
MERLO,2019,1,"FRENTE DE TODOS",198738,63.6,312481,73.3,"Gustavo Adolfo MENÉNDEZ",426280
MERLO,2019,1,"JUNTOS POR EL CAMBIO",75089,24.03,312481,73.3,"Gustavo Adolfo MENÉNDEZ",426280
MERLO,2019,1,"CONSENSO FEDERAL",19119,6.12,312481,73.3,"Gustavo Adolfo MENÉNDEZ",426280
MERLO,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",12947,4.14,312481,73.3,"Gustavo Adolfo MENÉNDEZ",426280
MERLO,2019,1,"FRENTE NOS",6588,2.11,312481,73.3,"Gustavo Adolfo MENÉNDEZ",426280
MERLO,2021,1,"FRENTE DE TODOS",119295,43.09,276831,63.19,"",438089
MERLO,2021,1,"ALIANZA JUNTOS",78706,28.43,276831,63.19,"",438089
MERLO,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",29140,10.53,276831,63.19,"",438089
MERLO,2021,1,"ALIANZA AVANZA LIBERTAD",17667,6.38,276831,63.19,"",438089
MERLO,2021,1,"FRENTE VAMOS CON VOS",16966,6.13,276831,63.19,"",438089
MERLO,2021,1,"PARTIDO UNION CELESTE Y BLANCO",10070,3.64,276831,63.19,"",438089
MERLO,2021,1,"PARTIDO REPUBLICANO FEDERAL",2597,0.94,276831,63.19,"",438089
MERLO,2021,1,"PARTIDO VOCACION SOCIAL",2390,0.86,276831,63.19,"",438089
MERLO,2023,1,"UNION POR LA PATRIA",127900,43.11,296692,65.3,"Gustavo Adolfo MENENDEZ",454325
MERLO,2023,1,"LA LIBERTAD AVANZA",69597,23.46,296692,65.3,"Gustavo Adolfo MENENDEZ",454325
MERLO,2023,1,"JUNTOS POR EL CAMBIO",53370,17.99,296692,65.3,"Gustavo Adolfo MENENDEZ",454325
MERLO,2023,1,"AGRUPACION CRECER DE MERLO",30069,10.13,296692,65.3,"Gustavo Adolfo MENENDEZ",454325
MERLO,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",15756,5.31,296692,65.3,"Gustavo Adolfo MENENDEZ",454325
MERLO,2025,1,"ALIANZA FUERZA PATRIA",113009,44.21,255626,55,"",464736
MERLO,2025,1,"ALIANZA LA LIBERTAD AVANZA",74752,29.24,255626,55,"",464736
MERLO,2025,1,"AGRUPACION CRECER DE MERLO",17837,6.98,255626,55,"",464736
MERLO,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",16806,6.57,255626,55,"",464736
MERLO,2025,1,"ALIANZA SOMOS BUENOS AIRES",9611,3.76,255626,55,"",464736
MERLO,2025,1,"ALIANZA NUEVOS AIRES",3522,1.38,255626,55,"",464736
MERLO,2025,1,"PARTIDO FRENTE PATRIOTA FEDERAL",3396,1.33,255626,55,"",464736
MERLO,2025,1,"ALIANZA UNION Y LIBERTAD",3357,1.31,255626,55,"",464736
MERLO,2025,1,"ALIANZA UNION LIBERAL",2975,1.16,255626,55,"",464736
MERLO,2025,1,"PARTIDO POLITICA OBRERA",2531,0.99,255626,55,"",464736
MERLO,2025,1,"ALIANZA POTENCIA",2377,0.93,255626,55,"",464736
MERLO,2025,1,"PARTIDO TIEMPO DE TODOS",1470,0.58,255626,55,"",464736
MERLO,2025,1,"VALORES REPUBLICANOS",1453,0.57,255626,55,"",464736
MERLO,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",1359,0.53,255626,55,"",464736
MERLO,2025,1,"CONSTRUYENDO PORVENIR",1136,0.44,255626,55,"",464736
MERLO,2025,1,"PARTIDO LIBERTARIO",35,0.01,255626,55,"",464736
MONTE,2013,5,"FRENTE RENOVADOR",6421,47.96,13388,79.3,"",16883
MONTE,2013,5,"ALIANZA FRENTE PARA LA VICTORIA",4368,32.63,13388,79.3,"",16883
MONTE,2013,5,"FRENTE PROGRESISTA CIVICO Y SOCIAL",2185,16.32,13388,79.3,"",16883
MONTE,2013,5,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",414,3.09,13388,79.3,"",16883
MONTE,2015,5,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",6776,49.61,13658,76.09,"Sandra Marcela MAYOL",17950
MONTE,2015,5,"ALIANZA FRENTE PARA LA VICTORIA",4793,35.09,13658,76.09,"Sandra Marcela MAYOL",17950
MONTE,2015,5,"ALIANZA CAMBIEMOS BUENOS AIRES",1872,13.71,13658,76.09,"Sandra Marcela MAYOL",17950
MONTE,2015,5,"ALIANZA PROGRESISTAS",217,1.59,13658,76.09,"Sandra Marcela MAYOL",17950
MONTE,2017,5,"ALIANZA CAMBIEMOS BUENOS AIRES",6635,48.84,13585,72.86,"",18646
MONTE,2017,5,"ALIANZA UNIDAD CIUDADANA",4111,30.26,13585,72.86,"",18646
MONTE,2017,5,"ALIANZA 1 PAIS",1689,12.43,13585,72.86,"",18646
MONTE,2017,5,"ALIANZA FRENTE JUSTICIALISTA",1150,8.47,13585,72.86,"",18646
MONTE,2019,5,"JUNTOS POR EL CAMBIO",7228,53.66,13470,70.75,"José Matildo CASTRO",19039
MONTE,2019,5,"FRENTE DE TODOS",6242,46.34,13470,70.75,"José Matildo CASTRO",19039
MONTE,2021,5,"ALIANZA JUNTOS",6585,52.53,12536,62.72,"",19986
MONTE,2021,5,"FRENTE DE TODOS",4863,38.79,12536,62.72,"",19986
MONTE,2021,5,"FRENTE VAMOS CON VOS",1088,8.68,12536,62.72,"",19986
MONTE,2023,5,"JUNTOS POR EL CAMBIO",7454,52.74,14134,67.41,"José Matildo CASTRO",20967
MONTE,2023,5,"UNION POR LA PATRIA",4374,30.95,14134,67.41,"José Matildo CASTRO",20967
MONTE,2023,5,"LA LIBERTAD AVANZA",2306,16.32,14134,67.41,"José Matildo CASTRO",20967
MONTE,2025,5,"ALIANZA FUERZA PATRIA",4951,42.25,11717,54.36,"",21554
MONTE,2025,5,"ALIANZA SOMOS BUENOS AIRES",3336,28.47,11717,54.36,"",21554
MONTE,2025,5,"ALIANZA LA LIBERTAD AVANZA",3186,27.19,11717,54.36,"",21554
MONTE,2025,5,"ALIANZA UNION LIBERAL",244,2.08,11717,54.36,"",21554
MORENO,2013,1,"FRENTE RENOVADOR",103582,44.24,234128,76.49,"",306092
MORENO,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",79904,34.13,234128,76.49,"",306092
MORENO,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",14786,6.32,234128,76.49,"",306092
MORENO,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",14233,6.08,234128,76.49,"",306092
MORENO,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",12118,5.18,234128,76.49,"",306092
MORENO,2013,1,"PARTIDO LEALTAD Y DIGNIDAD DE BS.AS.",5204,2.22,234128,76.49,"",306092
MORENO,2013,1,"UNION CON FE",2744,1.17,234128,76.49,"",306092
MORENO,2013,1,"COMPROMISO FEDERAL",1557,0.67,234128,76.49,"",306092
MORENO,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",110351,46.03,239737,71.88,"Walter FESTA",333535
MORENO,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",68218,28.46,239737,71.88,"Walter FESTA",333535
MORENO,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",44373,18.51,239737,71.88,"Walter FESTA",333535
MORENO,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",8971,3.74,239737,71.88,"Walter FESTA",333535
MORENO,2015,1,"ALIANZA PROGRESISTAS",7824,3.26,239737,71.88,"Walter FESTA",333535
MORENO,2017,1,"ALIANZA UNIDAD CIUDADANA",111459,43.56,255867,72.31,"",353838
MORENO,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",79813,31.19,255867,72.31,"",353838
MORENO,2017,1,"ALIANZA 1 PAIS",32224,12.59,255867,72.31,"",353838
MORENO,2017,1,"ALIANZA FRENTE JUSTICIALISTA",17438,6.82,255867,72.31,"",353838
MORENO,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",14933,5.84,255867,72.31,"",353838
MORENO,2019,1,"FRENTE DE TODOS",158434,59.95,264277,72.38,"Melina Mariel FERNÁNDEZ",365106
MORENO,2019,1,"JUNTOS POR EL CAMBIO",75462,28.55,264277,72.38,"Melina Mariel FERNÁNDEZ",365106
MORENO,2019,1,"CONSENSO FEDERAL",14221,5.38,264277,72.38,"Melina Mariel FERNÁNDEZ",365106
MORENO,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",9314,3.52,264277,72.38,"Melina Mariel FERNÁNDEZ",365106
MORENO,2019,1,"FRENTE NOS",6846,2.59,264277,72.38,"Melina Mariel FERNÁNDEZ",365106
MORENO,2021,1,"FRENTE DE TODOS",112249,45.33,247628,64.53,"",383723
MORENO,2021,1,"ALIANZA JUNTOS",71523,28.88,247628,64.53,"",383723
MORENO,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",22849,9.23,247628,64.53,"",383723
MORENO,2021,1,"ALIANZA AVANZA LIBERTAD",15950,6.44,247628,64.53,"",383723
MORENO,2021,1,"FRENTE VAMOS CON VOS",9331,3.77,247628,64.53,"",383723
MORENO,2021,1,"PARTIDO UNION CELESTE Y BLANCO",8466,3.42,247628,64.53,"",383723
MORENO,2021,1,"ENCUENTRO VECINAL EN ACCION DE MORENO",4826,1.95,247628,64.53,"",383723
MORENO,2021,1,"PARTIDO REPUBLICANO FEDERAL",2434,0.98,247628,64.53,"",383723
MORENO,2023,1,"UNION POR LA PATRIA",151586,57.54,263431,65.07,"Melina Mariel FERNANDEZ",404871
MORENO,2023,1,"LA LIBERTAD AVANZA",64552,24.5,263431,65.07,"Melina Mariel FERNANDEZ",404871
MORENO,2023,1,"JUNTOS POR EL CAMBIO",36588,13.89,263431,65.07,"Melina Mariel FERNANDEZ",404871
MORENO,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",10705,4.06,263431,65.07,"Melina Mariel FERNANDEZ",404871
MORENO,2025,1,"ALIANZA FUERZA PATRIA",126106,54.22,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA LA LIBERTAD AVANZA",69586,29.92,232561,55.46,"",419320
MORENO,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",10361,4.46,232561,55.46,"",419320
MORENO,2025,1,"PARTIDO LIBERTARIO",4166,1.79,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA SOMOS BUENOS AIRES",3698,1.59,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA UNION Y LIBERTAD",2935,1.26,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA UNION LIBERAL",2739,1.18,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA POTENCIA",2612,1.12,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA NUEVOS AIRES",2070,0.89,232561,55.46,"",419320
MORENO,2025,1,"PARTIDO POLITICA OBRERA",1967,0.85,232561,55.46,"",419320
MORENO,2025,1,"ALIANZA ES CON VOS ES CON NOSOTROS",1821,0.78,232561,55.46,"",419320
MORENO,2025,1,"PARTIDO FRENTE PATRIOTA FEDERAL",1323,0.57,232561,55.46,"",419320
MORENO,2025,1,"VALORES REPUBLICANOS",1152,0.5,232561,55.46,"",419320
MORENO,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",1034,0.44,232561,55.46,"",419320
MORENO,2025,1,"CONSTRUYENDO PORVENIR",991,0.43,232561,55.46,"",419320
MORON,2013,1,"FRENTE RENOVADOR",83320,41.63,200147,75.13,"",266400
MORON,2013,1,"ALIANZA NUEVO ENCUENTRO",61206,30.58,200147,75.13,"",266400
MORON,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",31956,15.97,200147,75.13,"",266400
MORON,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",14119,7.05,200147,75.13,"",266400
MORON,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",9546,4.77,200147,75.13,"",266400
MORON,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",87614,42.54,205940,74.29,"Ramiro César TAGLIAFERRO",277223
MORON,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",66485,32.28,205940,74.29,"Ramiro César TAGLIAFERRO",277223
MORON,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",34768,16.88,205940,74.29,"Ramiro César TAGLIAFERRO",277223
MORON,2015,1,"ALIANZA PROGRESISTAS",8998,4.37,205940,74.29,"Ramiro César TAGLIAFERRO",277223
MORON,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",8075,3.92,205940,74.29,"Ramiro César TAGLIAFERRO",277223
MORON,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",100450,47.35,212148,75.51,"",280961
MORON,2017,1,"ALIANZA UNIDAD CIUDADANA",65943,31.08,212148,75.51,"",280961
MORON,2017,1,"ALIANZA 1 PAIS",22145,10.44,212148,75.51,"",280961
MORON,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",13674,6.45,212148,75.51,"",280961
MORON,2017,1,"ALIANZA FRENTE JUSTICIALISTA",9936,4.68,212148,75.51,"",280961
MORON,2019,1,"FRENTE DE TODOS",101712,46.56,218451,76.87,"Lucas Hernán GHI",284191
MORON,2019,1,"JUNTOS POR EL CAMBIO",94729,43.36,218451,76.87,"Lucas Hernán GHI",284191
MORON,2019,1,"CONSENSO FEDERAL",12086,5.53,218451,76.87,"Lucas Hernán GHI",284191
MORON,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",7176,3.28,218451,76.87,"Lucas Hernán GHI",284191
MORON,2019,1,"FRENTE NOS",2748,1.26,218451,76.87,"Lucas Hernán GHI",284191
MORON,2021,1,"ALIANZA JUNTOS",87803,48.88,179642,62.41,"",287827
MORON,2021,1,"FRENTE DE TODOS",68636,38.21,179642,62.41,"",287827
MORON,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",14820,8.25,179642,62.41,"",287827
MORON,2021,1,"FRENTE VAMOS CON VOS",8383,4.67,179642,62.41,"",287827
MORON,2023,1,"UNION POR LA PATRIA",91100,43.76,208181,70.76,"Lucas Hernán GHI",294201
MORON,2023,1,"JUNTOS POR EL CAMBIO",65701,31.56,208181,70.76,"Lucas Hernán GHI",294201
MORON,2023,1,"LA LIBERTAD AVANZA",42638,20.48,208181,70.76,"Lucas Hernán GHI",294201
